time,value
2024-07-13T12:51:49.826965909Z,{"lat":10.845431505484035,"lon":106.68208632616962}
2024-07-13T12:51:50.859650471Z,{"lat":10.845432710045541,"lon":106.68208740361956}
2024-07-13T12:51:51.865451411Z,{"lat":10.845432710045541,"lon":106.68208740361956}
2024-07-13T12:51:52.882087363Z,{"lat":10.845432710045541,"lon":106.68208740361956}
2024-07-13T12:51:53.895054408Z,{"lat":10.845432710045541,"lon":106.68208740361956}
2024-07-13T12:51:54.900321842Z,{"lat":10.845432710045541,"lon":106.68208740361956}
2024-07-13T12:51:56.013681984Z,{"lat":10.84544197427309,"lon":106.68208530062387}
2024-07-13T12:51:56.932142634Z,{"lat":10.845446489415714,"lon":106.6820942753768}
2024-07-13T12:51:57.954215017Z,{"lat":10.845446489415714,"lon":106.6820942753768}
2024-07-13T12:51:58.991344199Z,{"lat":10.845446489415714,"lon":106.6820942753768}
2024-07-13T12:52:00.573392507Z,{"lat":10.845446489415714,"lon":106.6820942753768}
2024-07-13T12:52:01.02444469Z,{"lat":10.845446489415714,"lon":106.6820942753768}
2024-07-13T12:52:02.003157738Z,{"lat":10.845453015683582,"lon":106.68208961621639}
2024-07-14T01:09:07.289085903Z,{"lat":10.84542009489916,"lon":106.68210799580173}
2024-07-14T01:09:08.259412899Z,{"lat":10.84542009489916,"lon":106.68210799580173}
2024-07-14T01:09:09.260576287Z,{"lat":10.84542009489916,"lon":106.68210799580173}
2024-07-14T01:09:10.422245161Z,{"lat":10.845448406757429,"lon":106.68211115707534}
2024-07-14T01:09:11.935396481Z,{"lat":10.845448406757429,"lon":106.68211115707534}
2024-07-14T01:09:12.946406763Z,{"lat":10.845448406757429,"lon":106.68211115707534}
2024-07-14T01:09:13.94342674Z,{"lat":10.845448406757429,"lon":106.68211115707534}
2024-07-14T01:09:14.961360321Z,{"lat":10.845448406757429,"lon":106.68211115707534}
2024-07-14T01:09:16.079290301Z,{"lat":10.845445410504961,"lon":106.68208641806989}
2024-07-14T01:09:16.976492559Z,{"lat":10.845452956435345,"lon":106.6821124873817}
2024-07-14T01:09:17.990349575Z,{"lat":10.845452956435345,"lon":106.6821124873817}
2024-07-14T01:09:19.007571188Z,{"lat":10.845452956435345,"lon":106.6821124873817}
2024-07-14T01:09:20.029394794Z,{"lat":10.845452956435345,"lon":106.6821124873817}
2024-07-14T01:09:21.046758434Z,{"lat":10.845452956435345,"lon":106.6821124873817}
2024-07-14T01:09:22.070499477Z,{"lat":10.845448332289452,"lon":106.6820909016198}
2024-07-14T01:09:23.056609758Z,{"lat":10.84547663641223,"lon":106.6821261127708}
2024-07-14T01:09:24.076764374Z,{"lat":10.84547663641223,"lon":106.6821261127708}
2024-07-14T01:09:25.088898674Z,{"lat":10.84547663641223,"lon":106.6821261127708}
2024-07-14T01:09:26.092737757Z,{"lat":10.84547663641223,"lon":106.6821261127708}
2024-07-14T01:09:27.112847624Z,{"lat":10.84547663641223,"lon":106.6821261127708}
2024-07-14T01:09:28.208807813Z,{"lat":10.845460049421213,"lon":106.68209735608322}
2024-07-14T01:09:29.107026763Z,{"lat":10.845455783903466,"lon":106.6821162826408}
2024-07-14T01:09:30.125769702Z,{"lat":10.845455783903466,"lon":106.6821162826408}
2024-07-14T01:09:31.129751081Z,{"lat":10.845455783903466,"lon":106.6821162826408}
2024-07-14T01:09:32.145155006Z,{"lat":10.845455783903466,"lon":106.6821162826408}
2024-07-14T01:09:33.160187853Z,{"lat":10.845455783903466,"lon":106.6821162826408}
2024-07-14T01:09:34.23548918Z,{"lat":10.845446200537484,"lon":106.68209037220855}
2024-07-14T01:09:35.176985593Z,{"lat":10.845428096872089,"lon":106.68208805698774}
2024-07-14T01:09:36.190952467Z,{"lat":10.845428096872089,"lon":106.68208805698774}
2024-07-14T01:09:37.223349263Z,{"lat":10.845428096872089,"lon":106.68208805698774}
2024-07-14T01:09:38.228055273Z,{"lat":10.845428096872089,"lon":106.68208805698774}
2024-07-14T01:09:39.225125949Z,{"lat":10.845428096872089,"lon":106.68208805698774}
2024-07-14T01:09:40.248511399Z,{"lat":10.845428096872089,"lon":106.68208805698774}
2024-07-14T01:09:41.237247776Z,{"lat":10.845432655857557,"lon":106.68208432122766}
2024-07-14T01:09:42.891284635Z,{"lat":10.845432655857557,"lon":106.68208432122766}
2024-07-14T01:09:43.916287567Z,{"lat":10.845432655857557,"lon":106.68208432122766}
2024-07-14T01:09:44.929558765Z,{"lat":10.845432655857557,"lon":106.68208432122766}
2024-07-14T01:09:45.925562232Z,{"lat":10.845432655857557,"lon":106.68208432122766}
2024-07-14T01:09:47.041323513Z,{"lat":10.845441200859693,"lon":106.68207954084072}
2024-07-14T01:09:47.968516066Z,{"lat":10.84542618706181,"lon":106.68208781429625}
2024-07-14T01:09:49.574552282Z,{"lat":10.84542618706181,"lon":106.68208781429625}
2024-07-14T01:09:49.978527801Z,{"lat":10.84542618706181,"lon":106.68208781429625}
2024-07-14T01:09:51.012539406Z,{"lat":10.84542618706181,"lon":106.68208781429625}
2024-07-14T01:09:52.617311783Z,{"lat":10.84542618706181,"lon":106.68208781429625}
2024-07-14T01:09:53.841507441Z,{"lat":10.845435670658901,"lon":106.68208071931308}
2024-07-14T01:09:54.210430006Z,{"lat":10.845435670658901,"lon":106.68208071931308}
2024-07-14T01:09:55.802271752Z,{"lat":10.845435670658901,"lon":106.68208071931308}
2024-07-14T01:09:56.071608333Z,{"lat":10.845435670658901,"lon":106.68208071931308}
2024-07-14T01:09:57.103641102Z,{"lat":10.845435670658901,"lon":106.68208071931308}
2024-07-14T01:09:58.124404408Z,{"lat":10.845435670658901,"lon":106.68208071931308}
2024-07-14T01:09:59.205966301Z,{"lat":10.845443896442573,"lon":106.6820808552016}
2024-07-14T01:10:00.868814231Z,{"lat":10.845433644955866,"lon":106.68208578014374}
2024-07-14T01:10:01.134782985Z,{"lat":10.845433644955866,"lon":106.68208578014374}
2024-07-14T01:10:02.140786516Z,{"lat":10.845433644955866,"lon":106.68208578014374}
2024-07-14T01:10:03.16772002Z,{"lat":10.845433644955866,"lon":106.68208578014374}
2024-07-14T01:10:04.185961051Z,{"lat":10.845433644955866,"lon":106.68208578014374}
2024-07-14T01:10:05.218581141Z,{"lat":10.845440940762906,"lon":106.68208227063475}
2024-07-14T01:10:06.216887565Z,{"lat":10.845434682649985,"lon":106.68208539649186}
2024-07-14T01:10:07.209715775Z,{"lat":10.845434682649985,"lon":106.68208539649186}
2024-07-14T01:10:08.226893249Z,{"lat":10.845434682649985,"lon":106.68208539649186}
2024-07-14T01:10:09.251948979Z,{"lat":10.845434682649985,"lon":106.68208539649186}
2024-07-14T01:10:10.278065811Z,{"lat":10.845434682649985,"lon":106.68208539649186}
2024-07-14T01:10:11.275040667Z,{"lat":10.845442215626873,"lon":106.68208231816993}
2024-07-14T01:10:12.900569056Z,{"lat":10.845426122697075,"lon":106.68208791685868}
2024-07-14T01:10:13.277383195Z,{"lat":10.845426122697075,"lon":106.68208791685868}
2024-07-14T01:10:14.876478916Z,{"lat":10.845426122697075,"lon":106.68208791685868}
2024-07-14T01:10:15.320665393Z,{"lat":10.845426122697075,"lon":106.68208791685868}
2024-07-14T01:10:16.319022049Z,{"lat":10.845426122697075,"lon":106.68208791685868}
2024-07-14T01:10:17.315038749Z,{"lat":10.845401909594589,"lon":106.68209816468575}
2024-07-14T01:10:18.332208755Z,{"lat":10.845401909594589,"lon":106.68209816468575}
2024-07-14T01:10:19.326377497Z,{"lat":10.845401909594589,"lon":106.68209816468575}
2024-07-14T01:10:20.355549284Z,{"lat":10.845401909594589,"lon":106.68209816468575}
2024-07-14T01:10:21.373612592Z,{"lat":10.845401909594589,"lon":106.68209816468575}
2024-07-14T01:10:22.387159239Z,{"lat":10.845401909594589,"lon":106.68209816468575}
2024-07-14T01:10:23.399377904Z,{"lat":10.845423581542308,"lon":106.68208865989517}
2024-07-14T01:10:24.422173621Z,{"lat":10.845423581542308,"lon":106.68208865989517}
2024-07-14T01:10:25.942631531Z,{"lat":10.845423581542308,"lon":106.68208865989517}
2024-07-14T01:10:26.436111858Z,{"lat":10.845423581542308,"lon":106.68208865989517}
2024-07-14T01:10:27.436283473Z,{"lat":10.845423581542308,"lon":106.68208865989517}
2024-07-14T01:10:29.079552874Z,{"lat":10.845423581542308,"lon":106.68208865989517}
2024-07-14T01:10:29.464705266Z,{"lat":10.845432025254652,"lon":106.68208145604815}
2024-07-14T01:10:30.444529449Z,{"lat":10.845432025254652,"lon":106.68208145604815}
2024-07-14T01:10:31.466434236Z,{"lat":10.845432025254652,"lon":106.68208145604815}
2024-07-14T01:10:32.49149872Z,{"lat":10.845432025254652,"lon":106.68208145604815}
2024-07-14T01:10:33.486794019Z,{"lat":10.845432025254652,"lon":106.68208145604815}
2024-07-14T01:10:34.48146351Z,{"lat":10.845432025254652,"lon":106.68208145604815}
2024-07-14T01:10:36.044746014Z,{"lat":10.845428511492962,"lon":106.68208682554608}
2024-07-14T01:10:36.520474252Z,{"lat":10.845428511492962,"lon":106.68208682554608}
2024-07-14T01:10:37.531668675Z,{"lat":10.845428511492962,"lon":106.68208682554608}
2024-07-14T01:10:38.536839813Z,{"lat":10.845428511492962,"lon":106.68208682554608}
2024-07-14T01:10:39.558793775Z,{"lat":10.845428511492962,"lon":106.68208682554608}
2024-07-14T01:10:40.558813681Z,{"lat":10.845428511492962,"lon":106.68208682554608}
2024-07-14T01:10:41.546816339Z,{"lat":10.845400980559832,"lon":106.68207482157283}
2024-07-14T01:10:43.233787117Z,{"lat":10.845400980559832,"lon":106.68207482157283}
2024-07-14T01:10:43.582582026Z,{"lat":10.845400980559832,"lon":106.68207482157283}
2024-07-14T01:10:44.587960808Z,{"lat":10.845400980559832,"lon":106.68207482157283}
2024-07-14T01:10:45.586968909Z,{"lat":10.845400980559832,"lon":106.68207482157283}
2024-07-14T01:10:46.608993156Z,{"lat":10.845400980559832,"lon":106.68207482157283}
2024-07-14T01:10:47.635050448Z,{"lat":10.845431150735134,"lon":106.68208507584522}
2024-07-14T01:10:48.61423395Z,{"lat":10.845431503197549,"lon":106.68208596564796}
2024-07-14T01:10:49.614536086Z,{"lat":10.845431503197549,"lon":106.68208596564796}
2024-07-14T01:10:50.623193478Z,{"lat":10.845431503197549,"lon":106.68208596564796}
2024-07-14T01:10:51.642661987Z,{"lat":10.845431503197549,"lon":106.68208596564796}
2024-07-14T01:10:52.652169818Z,{"lat":10.845431503197549,"lon":106.68208596564796}
2024-07-14T01:10:53.666347128Z,{"lat":10.8454014942719,"lon":106.68207459243273}
2024-07-14T01:10:54.662483101Z,{"lat":10.8454014942719,"lon":106.68207459243273}
2024-07-14T01:10:55.686969831Z,{"lat":10.8454014942719,"lon":106.68207459243273}
2024-07-14T01:10:56.693007079Z,{"lat":10.8454014942719,"lon":106.68207459243273}
2024-07-14T01:10:57.709358174Z,{"lat":10.8454014942719,"lon":106.68207459243273}
2024-07-14T01:10:58.712240657Z,{"lat":10.8454014942719,"lon":106.68207459243273}
2024-07-14T01:10:59.720183121Z,{"lat":10.845427697459819,"lon":106.6820869584656}
2024-07-14T01:11:00.715481264Z,{"lat":10.845427697459819,"lon":106.6820869584656}
2024-07-14T01:11:01.74225279Z,{"lat":10.845427697459819,"lon":106.6820869584656}
2024-07-14T01:11:02.742575823Z,{"lat":10.845427697459819,"lon":106.6820869584656}
2024-07-14T01:11:03.753581968Z,{"lat":10.845427697459819,"lon":106.6820869584656}
2024-07-14T01:11:04.772366038Z,{"lat":10.845427697459819,"lon":106.6820869584656}
2024-07-14T01:11:05.789535757Z,{"lat":10.845435544547675,"lon":106.68208665882305}
2024-07-14T01:11:06.778314772Z,{"lat":10.845435544547675,"lon":106.68208665882305}
2024-07-14T01:11:07.799689652Z,{"lat":10.845435544547675,"lon":106.68208665882305}
2024-07-14T01:11:08.808360524Z,{"lat":10.845435544547675,"lon":106.68208665882305}
2024-07-14T01:11:09.83390723Z,{"lat":10.845435544547675,"lon":106.68208665882305}
2024-07-14T01:11:10.827002578Z,{"lat":10.845448299782447,"lon":106.68208513495732}
2024-07-14T01:11:11.843675548Z,{"lat":10.845448299782447,"lon":106.68208513495732}
2024-07-14T01:11:12.932780424Z,{"lat":10.845448299782447,"lon":106.68208513495732}
2024-07-14T01:11:13.864963919Z,{"lat":10.845448299782447,"lon":106.68208513495732}
2024-07-14T01:11:15.572799178Z,{"lat":10.845448299782447,"lon":106.68208513495732}
2024-07-14T01:11:15.873648805Z,{"lat":10.84545158541704,"lon":106.68208381520189}
2024-07-14T01:11:16.885601073Z,{"lat":10.845428402286103,"lon":106.68208760808514}
2024-07-14T01:11:17.882465193Z,{"lat":10.845428402286103,"lon":106.68208760808514}
2024-07-14T01:11:18.910781103Z,{"lat":10.845428402286103,"lon":106.68208760808514}
2024-07-14T01:11:19.918174137Z,{"lat":10.845428402286103,"lon":106.68208760808514}
2024-07-14T01:11:20.935226618Z,{"lat":10.845428402286103,"lon":106.68208760808514}
2024-07-14T01:11:22.083097371Z,{"lat":10.845440853644542,"lon":106.6820851406165}
2024-07-14T01:11:22.961255398Z,{"lat":10.845426483564527,"lon":106.68208801831834}
2024-07-14T01:11:23.964833548Z,{"lat":10.845426483564527,"lon":106.68208801831834}
2024-07-14T01:11:24.96500043Z,{"lat":10.845426483564527,"lon":106.68208801831834}
2024-07-14T01:11:25.993952423Z,{"lat":10.845426483564527,"lon":106.68208801831834}
2024-07-14T01:11:27.64891804Z,{"lat":10.845426483564527,"lon":106.68208801831834}
2024-07-14T01:11:28.075939578Z,{"lat":10.845440009017583,"lon":106.68208500327874}
2024-07-14T01:11:29.00712748Z,{"lat":10.845465853418828,"lon":106.68208065010494}
2024-07-14T01:11:29.997341973Z,{"lat":10.845465853418828,"lon":106.68208065010494}
2024-07-14T01:11:31.004347334Z,{"lat":10.845465853418828,"lon":106.68208065010494}
2024-07-14T01:11:32.113125519Z,{"lat":10.845465853418828,"lon":106.68208065010494}
2024-07-14T01:11:33.025101896Z,{"lat":10.845465853418828,"lon":106.68208065010494}
2024-07-14T01:11:34.021429487Z,{"lat":10.845461192551092,"lon":106.68208082607899}
2024-07-14T01:11:35.014442864Z,{"lat":10.845461192551092,"lon":106.68208082607899}
2024-07-14T01:11:36.032590549Z,{"lat":10.845461192551092,"lon":106.68208082607899}
2024-07-14T01:11:37.028312716Z,{"lat":10.845461192551092,"lon":106.68208082607899}
2024-07-14T01:11:38.040062143Z,{"lat":10.845461192551092,"lon":106.68208082607899}
2024-07-14T01:11:39.077564599Z,{"lat":10.845453337996016,"lon":106.68208173145382}
2024-07-14T01:11:40.064403562Z,{"lat":10.845429456113981,"lon":106.68208710615421}
2024-07-14T01:11:41.065623899Z,{"lat":10.845429456113981,"lon":106.68208710615421}
2024-07-14T01:11:42.07655894Z,{"lat":10.845429456113981,"lon":106.68208710615421}
2024-07-14T01:11:43.101483802Z,{"lat":10.845429456113981,"lon":106.68208710615421}
2024-07-14T01:11:44.091351516Z,{"lat":10.845429456113981,"lon":106.68208710615421}
2024-07-14T01:11:45.212692204Z,{"lat":10.845436491839282,"lon":106.68208507691728}
2024-07-14T01:11:46.115583246Z,{"lat":10.84542678115195,"lon":106.68208739479478}
2024-07-14T01:11:47.118366806Z,{"lat":10.84542678115195,"lon":106.68208739479478}
2024-07-14T01:11:48.132680255Z,{"lat":10.84542678115195,"lon":106.68208739479478}
2024-07-14T01:11:49.146693684Z,{"lat":10.84542678115195,"lon":106.68208739479478}
2024-07-14T01:11:50.159842674Z,{"lat":10.84542678115195,"lon":106.68208739479478}
2024-07-14T01:11:51.763474047Z,{"lat":10.845436700716718,"lon":106.68208486330926}
2024-07-14T01:11:52.208707469Z,{"lat":10.845440090522665,"lon":106.68208865331157}
2024-07-14T01:11:53.199710087Z,{"lat":10.845440090522665,"lon":106.68208865331157}
2024-07-14T01:11:54.211972891Z,{"lat":10.845440090522665,"lon":106.68208865331157}
2024-07-14T01:11:55.208951051Z,{"lat":10.845440090522665,"lon":106.68208865331157}
2024-07-14T01:11:56.213920903Z,{"lat":10.845440090522665,"lon":106.68208865331157}
2024-07-14T01:11:57.791960245Z,{"lat":10.84544510925363,"lon":106.68208524929724}
2024-07-14T01:11:58.254840309Z,{"lat":10.845426802426363,"lon":106.68208828240694}
2024-07-14T01:11:59.236081883Z,{"lat":10.845426802426363,"lon":106.68208828240694}
2024-07-14T01:12:00.249071373Z,{"lat":10.845426802426363,"lon":106.68208828240694}
2024-07-14T01:12:01.288039789Z,{"lat":10.845426802426363,"lon":106.68208828240694}
2024-07-14T01:12:02.262105074Z,{"lat":10.845426802426363,"lon":106.68208828240694}
2024-07-14T01:12:03.299246361Z,{"lat":10.845437629612894,"lon":106.6820847378234}
2024-07-14T01:12:04.274847391Z,{"lat":10.845363072887244,"lon":106.68205818933042}
2024-07-14T01:12:05.51527911Z,{"lat":10.845383880198849,"lon":106.68206334702883}
2024-07-14T01:12:06.293060285Z,{"lat":10.845383880198849,"lon":106.68206334702883}
2024-07-14T01:12:07.415240116Z,{"lat":10.845383880198849,"lon":106.68206334702883}
2024-07-14T01:12:08.30910951Z,{"lat":10.845383880198849,"lon":106.68206334702883}
2024-07-14T01:12:09.398158579Z,{"lat":10.845383880198849,"lon":106.68206334702883}
2024-07-14T01:12:10.403344013Z,{"lat":10.845417195218948,"lon":106.68207178042245}
2024-07-14T01:12:11.303113392Z,{"lat":10.845450650173971,"lon":106.68213032705567}
2024-07-14T01:12:12.319243201Z,{"lat":10.845477254238569,"lon":106.68212424269076}
2024-07-14T01:12:13.320225652Z,{"lat":10.84551272632207,"lon":106.6821161302041}
2024-07-14T01:12:14.341046648Z,{"lat":10.845557066426762,"lon":106.68210598959449}
2024-07-14T01:12:15.352418094Z,{"lat":10.845557066426762,"lon":106.68210598959449}
2024-07-14T01:12:16.359168945Z,{"lat":10.845557066426762,"lon":106.68210598959449}
2024-07-14T01:12:17.377410521Z,{"lat":10.845557066426762,"lon":106.68210598959449}
2024-07-14T01:12:18.396282867Z,{"lat":10.845557066426762,"lon":106.68210598959449}
2024-07-14T01:12:19.41853888Z,{"lat":10.845557066426762,"lon":106.68210598959449}
2024-07-14T01:12:20.431433327Z,{"lat":10.845557066426762,"lon":106.68210598959449}
2024-07-14T01:12:21.454436821Z,{"lat":10.845557066426762,"lon":106.68210598959449}
2024-07-14T01:12:22.443492331Z,{"lat":10.845432030513352,"lon":106.68208534738645}
2024-07-14T01:12:23.450639966Z,{"lat":10.845432030513352,"lon":106.68208534738645}
2024-07-14T01:12:24.4725844Z,{"lat":10.845432030513352,"lon":106.68208534738645}
2024-07-14T01:12:25.482859231Z,{"lat":10.845432030513352,"lon":106.68208534738645}
2024-07-14T01:12:26.492726857Z,{"lat":10.845432030513352,"lon":106.68208534738645}
2024-07-14T01:12:27.514548847Z,{"lat":10.845432030513352,"lon":106.68208534738645}
2024-07-14T01:12:28.533279794Z,{"lat":10.845429819945092,"lon":106.68208528086573}
2024-07-14T01:12:29.534789623Z,{"lat":10.845429819945092,"lon":106.68208528086573}
2024-07-14T01:12:30.543710084Z,{"lat":10.845429819945092,"lon":106.68208528086573}
2024-07-14T01:12:32.109875721Z,{"lat":10.845429819945092,"lon":106.68208528086573}
2024-07-14T01:12:32.595768687Z,{"lat":10.845429819945092,"lon":106.68208528086573}
2024-07-14T01:12:33.585039414Z,{"lat":10.845429819945092,"lon":106.68208528086573}
2024-07-14T01:12:34.599113157Z,{"lat":10.845427336460386,"lon":106.68208085238491}
2024-07-14T01:12:35.609928932Z,{"lat":10.845427336460386,"lon":106.68208085238491}
2024-07-14T01:12:36.622963838Z,{"lat":10.845427336460386,"lon":106.68208085238491}
2024-07-14T01:12:37.636749741Z,{"lat":10.845427336460386,"lon":106.68208085238491}
2024-07-14T01:12:38.648679744Z,{"lat":10.845427336460386,"lon":106.68208085238491}
2024-07-14T01:12:39.667061273Z,{"lat":10.845427336460386,"lon":106.68208085238491}
2024-07-14T01:12:41.357096506Z,{"lat":10.845433186141488,"lon":106.68208499825363}
2024-07-14T01:12:41.699984993Z,{"lat":10.845433186141488,"lon":106.68208499825363}
2024-07-14T01:12:42.687004218Z,{"lat":10.845433186141488,"lon":106.68208499825363}
2024-07-14T01:12:43.7009938Z,{"lat":10.845433186141488,"lon":106.68208499825363}
2024-07-14T01:12:44.699364008Z,{"lat":10.845433389503675,"lon":106.68208595412565}
2024-07-14T01:12:45.707054148Z,{"lat":10.845433389503675,"lon":106.68208595412565}
2024-07-14T01:12:46.722055155Z,{"lat":10.845433929962494,"lon":106.68208565474814}
2024-07-14T01:12:47.720143472Z,{"lat":10.845433929962494,"lon":106.68208565474814}
2024-07-14T01:12:48.727315046Z,{"lat":10.845433929962494,"lon":106.68208565474814}
2024-07-14T01:12:49.730554496Z,{"lat":10.845433929962494,"lon":106.68208565474814}
2024-07-14T01:12:50.740435383Z,{"lat":10.845433929962494,"lon":106.68208565474814}
2024-07-14T01:12:51.762362178Z,{"lat":10.845434580883767,"lon":106.68208547916136}
